City,Latitude,Longitude,Solar_Irradiance_kWh/m²/day,Temperature_C,Wind_Speed_m/s,PV_Power_kW,Wind_Power_kW,Electrolyzer_Efficiency_%,Hydrogen_Production_kg/day,Desalination_Power_kW,System_Efficiency_%,Feasibility_Score,Total_Renewable_Power_kW,Solar_Wind_Ratio,Power_per_H2,Latitude_India,Longitude_India,State,CAPEX_Total,OPEX_Annual,H2_Annual_kg,LCOH_USD_per_kg,LCOH_Band,Composite_Suitability_Index,Suitability_Band,Expected_Return
City-2081,27.628138831259623,-16.612392381004693,5.623763586771503,21.416795063628943,5.794169683103407,263,191,75.27182528782411,50,13.814472712926571,79.24030039228433,0.9332587520473116,454,1.3697916666666667,8.901960784313726,20.407511318383396,74.33885243534563,Karnataka,949500,18990.0,17500,6.611352701576089,Very High (>$5),0.4536539629768188,Medium,-0.057344573225467675
City-2082,25.416779610033636,-15.33995723747904,5.792423177479535,21.98367142497353,6.4972891123956815,275,184,74.2609394174125,45,12.726003196931645,79.42777436394022,0.9090036562665084,459,1.4864864864864864,9.978260869565217,20.978068868907382,84.17652646983368,Gujarat,911000,18220.0,15750,7.048086491294621,Very High (>$5),0.25369153780797465,Very Low,-0.06134178072216276
City-2083,23.46619704154085,-15.046979736444335,5.726600219759622,21.365098737764484,6.233394610688737,267,191,76.91353446552688,58,12.539845669914596,81.12867179402137,0.9901277760747084,458,1.390625,7.762711864406779,26.95897065218499,85.50977300791793,Maharashtra,1017500,20350.0,20300,6.107616870815558,Very High (>$5),0.9020139290021916,Very High,-0.05202419899514086
City-2084,27.75142933971153,-13.221222298124715,5.7626136938956645,19.86213149730921,5.932241175231302,243,199,75.65777204436957,51,13.552976059975972,81.62993142335266,0.9555453209055172,442,1.215,8.5,33.638303087923404,74.04932634922939,Tamil Nadu,949500,18990.0,17850,6.4817183348785194,Very High (>$5),0.6217232218531652,High,-0.05605442051351403
City-2085,24.173051556679308,-16.81216467979247,6.303714029039959,20.067301669790577,5.530401294312108,249,180,74.67155263005002,47,14.672890979731678,79.66904347777697,0.920668473170534,429,1.3756906077348066,8.9375,28.080526969290712,85.17396242489147,Tamil Nadu,895000,17900.0,16450,6.629649051472332,Very High (>$5),0.34738271900064954,Low,-0.0575225998846032
City-2086,26.6342698639649,-15.18584532851852,6.30446411985425,20.220625215512577,6.014874198436285,242,191,73.7290421806067,48,12.527372983308757,80.91272606905794,0.9333402102298248,433,1.2604166666666667,8.83673469387755,27.467187620514352,85.14461874739582,Karnataka,912500,18250.0,16800,6.618460747090773,Very High (>$5),0.4445938895733881,Low,-0.05741385265876711
City-2087,23.69633669177006,-12.718247644853356,5.919948874623078,22.94993911128149,5.878010723660864,254,182,75.88904707015783,49,11.251919928128324,75.01317148437522,0.9013810760433922,436,1.3879781420765027,8.72,21.58210549934946,83.29301900769747,Maharashtra,919000,18380.0,17150,6.529573172505858,Very High (>$5),0.20836240306942644,Very Low,-0.05653664843142052
City-2088,25.080826664963794,-12.263571567183654,5.623921961010202,20.50712132977001,5.8181076683988495,241,178,73.69013733353489,52,14.217519966196424,76.97386464095484,0.9254654530378186,419,1.3463687150837989,7.90566037735849,29.85170157086441,70.93390228030363,Tamil Nadu,924000,18480.0,18200,6.1863429094830344,Very High (>$5),0.4019931854078831,Low,-0.05291281488375674
City-2089,24.96748438619861,-14.50502925607669,6.3683941615962345,22.15108373669398,6.245357457855527,251,197,76.7554118311083,50,13.359771170755923,80.37293326296509,0.945412142375898,448,1.2676767676767677,8.784313725490197,32.331547409003385,81.80645693801458,Gujarat,946500,18930.0,17500,6.590463751492121,Very High (>$5),0.5378489719967541,Medium,-0.057140111622939374
City-2090,26.915458134388192,-13.697773760342937,6.056143804690818,20.134680572500407,6.33687546961625,249,175,73.96415820632222,52,12.799284210440522,79.44502942894154,0.9441924077407662,424,1.4147727272727273,8.0,25.706300112613434,86.90048129161137,Karnataka,927500,18550.0,18200,6.209776026564411,Very High (>$5),0.5382832929401504,Medium,-0.05317296354013183
City-2091,24.18633167474726,-16.68054952365443,5.629808936723244,22.895885868900635,5.529315221908352,241,180,75.2704651520482,57,12.658966391694944,80.18335259902021,0.9745773392367092,421,1.3314917127071824,7.258620689655173,31.63417776387991,81.65080957534315,Maharashtra,967000,19340.0,19950,5.906320096841439,Very High (>$5),0.7862189244605645,Very High,-0.0496443494643089
City-2092,24.22825741142762,-12.946689232066715,6.286874283240595,19.74654164081059,6.327523007734773,259,180,75.39943597982393,59,12.765293563869337,79.4818396828325,0.9826316732842764,439,1.430939226519337,7.316666666666666,34.467149808512175,74.63233698215667,Karnataka,1001000,20020.0,20650,5.906734190410354,Very High (>$5),0.8469944609093875,Very High,-0.04964941162035347
City-2093,26.53455325216497,-15.62387894882967,5.642787321640288,20.550390954722182,5.535062390334701,267,198,74.20233274761155,45,13.048993380489126,80.79645336420998,0.9162590865698188,465,1.3417085427135678,10.108695652173912,23.056496886915337,78.01158634861662,Gujarat,924000,18480.0,15750,7.148662917624839,Very High (>$5),0.31252301073840894,Very Low,-0.06219311791405975
City-2094,25.655247573922345,-13.885978455706644,5.638936027276755,19.43569161967816,5.844953616692347,259,187,73.22573894694277,48,11.580364623418738,78.19463928717236,0.9127566370623332,446,1.377659574468085,9.10204081632653,27.84994446792112,80.91450086702108,Maharashtra,923500,18470.0,16800,6.698244931439265,Very High (>$5),0.2947073835951597,Very Low,-0.05818139128119075
City-2095,23.7731938379836,-15.796887782912387,6.354067030069622,22.070466353243468,6.349254365365217,279,186,74.98015671308488,52,11.230731457488211,80.3910906112029,0.9528069709323528,465,1.4919786096256684,8.773584905660377,24.307069371268632,78.21140817457007,Karnataka,974000,19480.0,18200,6.521101724931251,Very High (>$5),0.6018477582506951,High,-0.05645179814553261
City-2096,25.581083055022766,-16.435762436812293,5.780608268873439,19.530259238825387,5.693694303736402,255,181,75.07734723152541,53,13.235060427667014,81.44561972996917,0.96306628973037,436,1.401098901098901,8.074074074074074,31.892816285507593,70.3990588346194,Rajasthan,950500,19010.0,18550,6.243694042393785,Very High (>$5),0.685986422042661,High,-0.05354605416770617
City-2097,23.456657434981192,-13.174244763222932,5.562421067228734,21.91412604585056,6.021134997485862,249,198,75.02863599764729,53,13.101571695809689,79.38475560428103,0.949272804509633,447,1.2512562814070352,8.277777777777779,28.663900488217365,74.24128089304041,Gujarat,970000,19400.0,18550,6.371786660833216,Very High (>$5),0.5826967539854148,High,-0.054919219132429024
City-2098,24.534139746478544,-16.220945570916953,5.626472809963338,20.142020385888685,6.462925209428798,247,191,73.24404052233757,56,11.037797838101271,80.38598795635647,0.9690389695908004,438,1.2864583333333333,7.684210526315789,29.518736263254556,84.04792061107266,Gujarat,981500,19630.0,19600,6.101935865302163,Very High (>$5),0.7398973960473667,Very High,-0.05195918793675232
City-2099,23.02208932134249,-14.425875187976803,6.4067210130885215,19.89423442297513,6.05681643296326,259,177,75.53459872658033,48,14.826682785435615,76.1617247943797,0.904592806754154,436,1.4550561797752808,8.89795918367347,31.96871239423841,85.22836092191035,Gujarat,908500,18170.0,16800,6.589448316418594,Very High (>$5),0.226714069533979,Very Low,-0.057130139478076374
City-2100,23.40400608664376,-12.181676699465608,6.1851024972496615,21.968385581409336,5.904659052198749,255,180,76.20167877679552,47,12.398125452023631,78.80307389138099,0.917839782896854,435,1.408839779005525,9.0625,25.939557089936823,70.7460006543114,Rajasthan,901000,18020.0,16450,6.674093626119075,Very High (>$5),0.3238581597731738,Low,-0.05795098795744593
City-2101,23.130457117663155,-12.660418262616773,6.39185583511518,19.002821862544693,6.076906442719796,248,184,75.75552995494377,48,12.932166140901971,80.87224337374401,0.9367350663501212,432,1.3405405405405406,8.816326530612244,33.72635102610565,87.0477350479745,Rajasthan,908000,18160.0,16800,6.5858217625845725,Very High (>$5),0.46715471781591167,Medium,-0.05709449957204936
City-2102,24.084551149938846,-15.15312183519751,6.2441022946419125,20.51774293438881,5.781700178926746,246,181,75.50379287108035,56,11.191733922996686,75.49198425074832,0.9397427057455526,427,1.3516483516483517,7.491228070175438,27.9954330086921,74.57645235697218,Tamil Nadu,965500,19310.0,19600,6.002464674426122,Very High (>$5),0.5172564680971787,Medium,-0.050800940050494035
City-2103,25.193523026845757,-16.4426707271632,6.234341090677127,22.58635024923428,6.0619450943470605,253,183,74.66304952431854,47,13.695224416176249,76.26082353774794,0.8984530056038093,436,1.375,9.083333333333334,22.36932234253022,81.24627477461439,Karnataka,903500,18070.0,16450,6.6926121988885505,Very High (>$5),0.17937453327516656,Very Low,-0.05812780373183913
City-2104,26.62859288305277,-15.909294857500957,5.793279588494554,22.014723871891388,5.808020717705272,272,183,74.83546977193438,57,11.81221508447956,81.7870559529158,0.9854025390621424,455,1.4782608695652173,7.844827586206897,30.438486772532038,83.03650291913362,Tamil Nadu,1002500,20050.0,19950,6.123149841865089,Very High (>$5),0.8670166330221708,Very High,-0.052201336005195546
City-2105,25.31178289212307,-12.221719608136,6.3605583273444015,19.644822034522143,6.247449745566768,277,186,75.88475846386274,55,12.672582984018756,77.99805896083538,0.9532067414853508,463,1.481283422459893,8.267857142857142,31.898920256573817,84.23892469275766,Karnataka,996000,19920.0,19250,6.304664934434186,Very High (>$5),0.6135033425711176,High,-0.054206626493833406
City-2106,24.582392119163416,-14.164096514944168,5.710110160290858,19.67842202437262,5.843313569838176,273,197,76.71799897225901,49,14.422813496638174,80.74278308208042,0.9409985492092524,470,1.378787878787879,9.4,24.7514251560129,86.91499404451861,Rajasthan,960500,19210.0,17150,6.824434202602696,Very High (>$5),0.5067199706478694,Medium,-0.05935871585074048
City-2107,24.91130532241377,-12.130686736308846,6.007069391325034,20.26228952376827,5.5363842622268,269,199,76.5819463655439,55,13.413253712716507,75.26967377771737,0.9341911410792304,468,1.345,8.357142857142858,32.85768885498129,74.25839096057645,Rajasthan,1007500,20150.0,19250,6.37745976048438,Very High (>$5),0.47457564845474887,Medium,-0.05497875969163705
City-2108,26.94143169764046,-14.375514690878514,5.811520080870672,21.57867740882607,5.987415493056003,244,191,74.26623643957012,59,14.838347182259753,80.83084412238435,0.9884426911594368,435,1.2708333333333333,7.25,33.5921488214865,85.17012909103109,Tamil Nadu,1002500,20050.0,20650,5.915585440445934,Very High (>$5),0.8954840940508222,Very High,-0.04975744573088133
City-2109,23.12850935013988,-14.575513721198565,5.813660396613228,19.889730390661992,5.5399424211711565,261,195,74.5261822788263,52,11.607627925404053,79.59680406909709,0.944411046257138,456,1.3316326530612246,8.60377358490566,24.153567310667135,70.63373806872414,Maharashtra,969500,19390.0,18200,6.490973431540912,Very High (>$5),0.5442575109087784,Medium,-0.05614823770401712
City-2110,27.586406341021323,-14.230939820554829,6.081056386586551,22.67389921350321,5.928670797838942,245,181,73.36870386305418,54,12.752856004909107,81.28963994559331,0.9650938877454176,426,1.3461538461538463,7.745454545454545,34.75282209072833,82.10081812707185,Tamil Nadu,948500,18970.0,18900,6.115175665013672,Very High (>$5),0.7040030865489789,Very High,-0.0521105114061765
City-2111,24.943650197040217,-16.19904391558747,6.409532364411039,21.738345135612445,5.948729128754914,277,191,74.50824679149609,45,12.906660925360484,81.31827900572043,0.9222829539750356,468,1.4427083333333333,10.173913043478262,22.110672920731375,82.83955459027972,Karnataka,923500,18470.0,15750,7.144794593535217,Very High (>$5),0.35263635039444513,Low,-0.06216081737756325
City-2112,24.234063057627537,-14.68943115356056,6.002709596648794,19.626786495144827,5.652038081927184,264,181,74.77091541250414,53,14.929135066676215,79.4176726521533,0.949180328732342,445,1.4505494505494505,8.24074074074074,23.03023502603735,81.55446482402641,Tamil Nadu,959500,19190.0,18550,6.302813712442753,Very High (>$5),0.5817276340110586,High,-0.054186758067548794
City-2113,24.469032960459487,-16.47119367840995,5.9251682666159455,21.47795542331075,5.718372107016048,266,176,74.29815790995656,57,13.338098894672225,78.01134161314923,0.9591099739899398,442,1.502824858757062,7.620689655172414,22.76337258857039,73.04629472270307,Gujarat,986000,19720.0,19950,6.022369819530153,Very High (>$5),0.6697419871121346,High,-0.051035778802866694
City-2114,25.187819526292905,-12.361969661907876,5.939213996707203,20.4801726853653,6.048998613784403,248,177,75.71437048602328,48,13.387090907425524,78.39695013853506,0.919165791444896,425,1.3932584269662922,8.673469387755102,33.40984565011806,85.46086294030407,Karnataka,897500,17950.0,16800,6.509664132070102,Very High (>$5),0.3376096712887722,Low,-0.05633688848888883
City-2115,24.014050208888385,-14.47611230358369,5.738616814337303,19.60948131639422,5.517062317432042,262,192,74.46296265380312,56,13.1321802762768,76.37774635638557,0.9426624021014328,454,1.3575129533678756,7.964912280701754,29.814388284874425,71.3771692674079,Karnataka,998000,19960.0,19600,6.20451553089308,Very High (>$5),0.5444541397513639,Medium,-0.05311473387325088
City-2116,25.23989671694241,-16.467285962578874,5.628578105870513,21.368579944539363,5.558633143120064,261,196,73.96368670756992,45,11.264070466164403,78.97726480029715,0.9036065728576828,457,1.3248730964467006,9.934782608695652,22.281564248334092,69.07269583041662,Maharashtra,915000,18300.0,15750,7.079033084011611,Very High (>$5),0.2174859174199828,Very Low,-0.061606307183806414
City-2117,26.451886104850608,-16.31919377402003,5.853544338766882,19.475959998525337,5.536098445958659,259,184,74.40594986593479,55,14.329792410049496,79.56111780225983,0.9591993116763754,443,1.4,7.910714285714286,26.604851275525235,82.34929981223824,Rajasthan,975000,19500.0,19250,6.171735252081658,Very High (>$5),0.6646511973553358,High,-0.052749644720586575
City-2118,27.423615636388032,-15.180641463639043,5.853545110196604,22.575866135932085,5.850825352455132,279,176,73.44157994216573,51,14.966088858061967,76.9719280124677,0.920418695348316,455,1.576271186440678,8.75,29.229470376047033,77.50951430465467,Karnataka,951000,19020.0,17850,6.49195801629223,Very High (>$5),0.36170286757531833,Low,-0.05615820251400242
City-2119,24.23807778997316,-13.388344729774388,5.736311997686425,19.41938747885229,5.746478253874584,259,199,76.94155824219774,50,11.036637272335192,77.07733038952244,0.921598659375471,458,1.295,8.980392156862745,21.25196127484075,84.98196039917352,Rajasthan,957500,19150.0,17500,6.667056568466673,Very High (>$5),0.3635225117799043,Low,-0.05788354041583998
City-2120,26.74650669296775,-12.697884098954624,5.846263433251896,20.383173287881327,6.426903329257744,262,190,76.95098105363961,52,11.472074526420158,77.1368606683225,0.9334620919668088,452,1.3717277486910995,8.528301886792454,33.23624552611008,75.66794282116518,Tamil Nadu,963000,19260.0,18200,6.447454785532644,Very High (>$5),0.4558037666974443,Medium,-0.05570475295606866
City-2121,27.31158028407696,-12.66685112350302,5.822799256456246,21.354943001107348,6.304759096563158,249,197,74.24074608461817,54,11.88671052960457,80.92488215487842,0.964303054478616,446,1.2575757575757576,8.10909090909091,32.05405303162303,71.36557177015426,Gujarat,976500,19530.0,18900,6.2956974558627845,Very High (>$5),0.6970382837989226,High,-0.0541102733392797
City-2122,27.826063243614023,-13.025263423743423,6.010937413621342,20.93621137485451,6.079990610957973,272,185,76.21764485481788,45,11.862737945293947,78.6118564825951,0.906465496312326,457,1.4623655913978495,9.934782608695652,27.57810160364957,84.72884384939739,Maharashtra,909500,18190.0,15750,7.036481519025749,Very High (>$5),0.23284796051176387,Very Low,-0.06124198342458003
City-2123,24.251327484781783,-12.249940812759334,6.114584288607491,20.575207847261414,6.116710846077814,270,187,75.08282756300149,46,14.860415675158286,76.21188800479926,0.8936641649031777,457,1.4361702127659575,9.72340425531915,34.506899228887555,78.97819263280144,Rajasthan,918500,18370.0,16100,6.95163067105987,Very High (>$5),0.14070056560292266,Very Low,-0.06050218160486
City-2124,24.051877812522527,-12.476566635441742,5.808241043809309,20.30151544285706,6.384582182555308,268,199,74.95060006330311,51,11.728205144787928,78.82424989855365,0.9362751502832928,467,1.34,8.98076923076923,26.266414689126496,71.7839158478071,Karnataka,974500,19490.0,17850,6.652379691773688,Very High (>$5),0.4766677450925941,Medium,-0.0577424089257674
City-2125,27.74732758951769,-14.04210422678306,6.046660142696514,22.3491413361851,5.528501668739919,242,181,73.87741382128844,45,11.880277287403931,75.34093904890875,0.879596882715558,423,1.3296703296703296,9.195652173913043,34.761654785547464,82.40767997172891,Rajasthan,873500,17470.0,15750,6.757962184572833,Very High (>$5),0.03471174154219009,Very Low,-0.058744023362360745
City-2126,24.90837394803511,-15.465105852164726,6.203626833577074,20.541246315396723,6.451786105274533,250,179,73.4002842283174,57,13.361123701643576,80.35895616681965,0.9751311107877144,429,1.3888888888888888,7.396551724137931,30.018799982054404,78.22227276979001,Karnataka,974500,19490.0,19950,5.952129197902773,Very High (>$5),0.7861805573617446,Very High,-0.05020007952607523
City-2127,25.00795093194112,-12.637525328345852,5.746291264314012,19.0875458851448,5.594272381908535,273,194,75.04581437540155,47,11.44030681550874,79.76614014547445,0.921122074635928,467,1.4,9.729166666666666,29.520069098809124,80.0862596448064,Rajasthan,940000,18800.0,16450,6.962983361322896,Very High (>$5),0.35346527058350635,Low,-0.060602208823150684
City-2128,26.275406280075465,-15.657061478050354,6.333795814240864,20.200486110986088,5.872565040482923,247,182,73.64571790817418,59,12.614801936962827,79.06916241403533,0.9762052146270652,429,1.349726775956284,7.15,22.489323429436773,77.21796676413163,Karnataka,992000,19840.0,20650,5.853626690196875,Very High (>$5),0.8019231298389623,Very High,-0.04899434591992487
City-2129,26.513278496975143,-14.17236880237122,6.279167051585662,21.503218722395964,5.942320799871634,258,190,74.63120791535505,49,14.238715561603213,79.44748259188268,0.9298734146948772,448,1.350785340314136,8.96,33.228916374569664,84.57417967636013,Tamil Nadu,935000,18700.0,17150,6.643254533507049,Very High (>$5),0.4220446045024361,Low,-0.05765434786058384
City-2130,27.92579383083939,-16.964947089869153,6.28896997351421,22.686536442876083,6.052847940571471,269,186,74.2808406604661,45,13.251824429922204,80.75344491434024,0.918063471880124,455,1.4385026737967914,9.891304347826088,26.412345318809226,84.591254313661,Karnataka,908000,18160.0,15750,7.024876546756877,Very High (>$5),0.3211035102556859,Low,-0.06114185640024319
City-2131,23.73778156732076,-12.585862614634122,5.7234389096273866,20.817721814235004,5.819504574837217,270,181,76.8436728392081,50,12.635091908378625,81.6725347138592,0.952518581794902,451,1.4835164835164836,8.843137254901961,22.43350108673719,82.18777643648772,Karnataka,941500,18830.0,17500,6.555648834685506,Very High (>$5),0.5957968526366866,High,-0.05679644674136628
City-2132,26.390976657383284,-12.178355397431687,6.311088772504303,22.739478807997425,5.608080820326364,267,199,74.76965179841142,46,14.773665871202246,81.21170767420992,0.9263218052683184,466,1.335,9.914893617021276,20.189112799636387,70.10802754792924,Gujarat,933500,18670.0,16100,7.065157573690135,Very High (>$5),0.38770054511164387,Low,-0.0614879881482712
City-2133,27.149414405889036,-13.742480575733346,5.879417747394023,22.879115024077787,6.352404422056931,260,185,75.09402868999565,51,13.951891541930436,79.85219671231869,0.943513670320419,445,1.3978494623655915,8.557692307692308,28.39633525457574,84.77707723808138,Karnataka,945500,18910.0,17850,6.4544125177752925,Very High (>$5),0.5306043818739286,Medium,-0.055776058638063425
City-2134,25.59687942969303,-16.095725907268207,5.849890007844797,21.55846331938244,6.125487790812461,250,191,76.76567278843785,51,11.006336524010816,76.7299628620962,0.9248472875644972,441,1.3020833333333333,8.48076923076923,27.910994331840143,81.42025961065819,Gujarat,944500,18890.0,17850,6.447586063499486,Very High (>$5),0.38905908728378064,Low,-0.055706099770742
City-2135,24.4571428177044,-12.99514419734679,6.407340458297216,22.386733351361507,6.161601644388962,241,189,73.1797553917243,58,11.036530350142332,81.97180216938163,0.9905452928801493,430,1.268421052631579,7.288135593220339,30.790304335537378,81.94048332008599,Maharashtra,988500,19770.0,20300,5.933542286782485,Very High (>$5),0.9054735662717057,Very High,-0.049975628145356034
City-2136,23.16929707903712,-15.90903316942539,5.547595463299013,21.97878624796256,5.713416388479176,274,176,76.53048827945082,56,14.408866996048603,75.28240688769337,0.9387710923326436,450,1.5480225988700564,7.894736842105263,33.35387079526703,75.25965680807744,Gujarat,986000,19720.0,19600,6.12991213773605,Very High (>$5),0.5136523451700667,Medium,-0.052278172311994504
City-2137,26.28157911618809,-15.691207833410274,5.921197434308404,21.21319510426356,5.506138375107414,267,186,75.31946150064495,49,12.840876022087366,80.14124213808923,0.9343726356681276,453,1.427807486631016,9.06,21.191098769645443,85.58559112314013,Tamil Nadu,938000,18760.0,17150,6.664569788694772,Very High (>$5),0.45849341717573194,Medium,-0.05785967150971784
City-2138,23.331346597553672,-14.48465084845022,5.796030313105893,21.90796774059664,5.746307193292374,266,196,76.26651345387548,48,11.728365139708735,79.46534296662145,0.9265486437074888,462,1.350253807106599,9.428571428571429,30.972447355105437,82.50743200469715,Gujarat,944000,18880.0,16800,6.84693363863418,Very High (>$5),0.39540053266848996,Low,-0.05956407322993033
City-2139,24.95084291803901,-14.28949910407982,6.403931943646821,19.07108369791204,6.440165438968272,242,178,75.05965528834287,57,11.794370020518516,81.7541185790701,0.987653267524574,420,1.3519553072625698,7.241379310344827,22.811179161463734,70.2518093305839,Maharashtra,965000,19300.0,19950,5.894104336558416,Very High (>$5),0.8768570205298714,Very High,-0.04949469586978281
City-2140,25.50805640813344,-14.182256263608824,5.743199615497355,19.300053168894447,5.890753351350383,272,178,73.42387099876927,53,14.592813033720596,75.81216663317326,0.9225642310686716,450,1.5195530726256983,8.333333333333334,32.87265579735746,76.15556068812326,Tamil Nadu,963000,19260.0,18550,6.325804695239574,Very High (>$5),0.3838315984173878,Low,-0.05443268649708629
City-2141,26.085240169097837,-16.263801670524444,6.186322008100847,21.50176942340274,6.308196140111369,255,197,74.96356763146386,50,12.640891757196346,76.68702640379509,0.9173382286219322,452,1.2878787878787878,8.862745098039216,32.28595270792484,85.72760723920283,Rajasthan,950500,19010.0,17500,6.618315684937412,Very High (>$5),0.329672319649363,Low,-0.05741244028027849
City-2142,25.84002647699193,-16.827374752094773,6.243116305823282,22.055719794811377,6.302344716109073,252,177,76.06688835161265,59,11.884003764919855,77.65750358470886,0.9713398295413556,429,1.4157303370786516,7.15,28.111906324783163,68.94393403394758,Rajasthan,989500,19790.0,20650,5.838874606804242,Very High (>$5),0.7617773838958513,Very High,-0.04881026844922445
City-2143,25.54816464817266,-14.983856625334962,6.230838447758414,19.46360567428824,5.8096416805953455,278,190,74.92152899025106,47,11.5458778500095,79.0992533492969,0.9175958475758776,468,1.455497382198953,9.75,30.653641979349672,87.228332392841,Gujarat,939000,18780.0,16450,6.9555759322151065,Very High (>$5),0.32423152768696717,Low,-0.06053697985616454
City-2144,25.971287881267312,-13.20250180163548,5.725581447142781,21.250353575789408,6.438682620805333,276,191,74.96396076379733,59,14.036059763226216,78.2128716958342,0.9725827360529644,467,1.4375,7.783333333333333,24.715251697756226,81.58325136639125,Gujarat,1034500,20690.0,20650,6.104412107871641,Very High (>$5),0.775269996804806,Very High,-0.051987539900966065
City-2145,26.19277639082193,-13.05910717700012,6.476734341462693,21.295022938120454,5.80907227472949,272,176,73.97193159304219,59,13.396456667238054,77.86370803961847,0.9687611416485146,448,1.536723163841808,7.466666666666667,27.06751848399222,80.62751955286754,Maharashtra,1008000,20160.0,20650,5.948040023909728,Very High (>$5),0.7462532130884512,Very High,-0.05015081993426179
City-2146,26.371125830906887,-12.316168463863525,6.179240262789235,21.34889742030772,5.549010976829246,247,197,75.82365460164971,46,11.192025758813283,80.36227567879274,0.9220492970825044,444,1.2474747474747474,9.446808510638299,32.324553465657075,73.41118512975983,Maharashtra,910500,18210.0,16100,6.891082989657062,Very High (>$5),0.3540387167896552,Low,-0.05996313688465535
City-2147,26.571080549212823,-14.621468799478713,5.649940321593373,21.92858024340972,5.552986270862595,260,180,76.36050980097296,48,14.343390788075451,80.2907545437912,0.9317003642440128,440,1.4364640883977902,8.979591836734693,26.888977957598208,72.97583577478355,Karnataka,914000,18280.0,16800,6.62934040859284,Very High (>$5),0.43504296783883245,Low,-0.05751960488441981
City-2148,23.409473175450103,-13.081255950011911,6.27391964630173,21.977566702459377,6.488662540547455,253,195,76.18219026686789,46,14.161115826612711,79.13756345583084,0.9161394569803178,448,1.2908163265306123,9.53191489361702,25.366973979881628,86.8411643897719,Maharashtra,913500,18270.0,16100,6.913788370183115,Very High (>$5),0.3056858990765461,Very Low,-0.06016638506836141
City-2149,23.53832545200013,-12.592677613498644,6.088170543888618,21.35075975406333,5.99581325292288,270,180,75.71207983474804,47,14.574957839316223,78.29628306554787,0.9135876769671554,450,1.4917127071823204,9.375,27.4131867087545,73.96544908468246,Karnataka,916000,18320.0,16450,6.785205062735929,Very High (>$5),0.29321967959230893,Very Low,-0.05899740532970091
City-2150,24.70189340345106,-15.176617217123908,5.995731107192485,20.66000116223721,6.380549534830712,271,175,73.2164309619258,52,12.475353220888795,80.43388284773927,0.9495712116709606,446,1.5397727272727273,8.415094339622641,32.423738786558275,83.51010593438,Tamil Nadu,949500,18990.0,18200,6.357069905361625,Very High (>$5),0.5804019762068704,High,-0.05476426780156037
City-2151,25.11529736637869,-12.45270432731498,5.759107271208427,19.75393786395698,6.208808024299013,272,187,73.69905418681213,54,12.889942213455925,81.48935040747871,0.9669268244481798,459,1.446808510638298,8.345454545454546,25.02812071056309,75.86243596414158,Gujarat,984500,19690.0,18900,6.347275110391103,Very High (>$5),0.7184374442635871,Very High,-0.05466074107302372
City-2152,25.751030518319272,-12.25163372103939,6.159040932981884,21.75532455432497,6.279675500836234,258,195,73.49805394069142,46,13.709915072316566,80.40422754675338,0.9196096164612896,453,1.316326530612245,9.638297872340425,22.60642389703616,70.78508141569408,Tamil Nadu,918500,18370.0,16100,6.95163067105987,Very High (>$5),0.3361063325750141,Low,-0.06050218160486
City-2153,27.155720200888886,-12.269318996609808,5.8001415872996045,22.32390203073242,6.171146517382813,243,191,75.30442508607143,59,14.860043259792132,81.09465018623253,0.9922619664292244,434,1.265625,7.233333333333333,30.68021030496171,68.21430595390719,Maharashtra,1001500,20030.0,20650,5.909684607088881,Very High (>$5),0.922423460374785,Very High,-0.049685458947963446
City-2154,23.01141552208118,-13.74252319679793,5.586776471171878,20.032862371155133,5.937133684048818,276,191,76.50627366143996,58,14.26495051592941,76.25001833003422,0.9558114918238778,467,1.4375,7.915254237288136,32.389673190621224,78.88514674030502,Tamil Nadu,1026500,20530.0,20300,6.161640017584442,Very High (>$5),0.6469748085434041,High,-0.05263642704039373
City-2155,25.199059112191613,-16.461337662508775,6.355604953659033,22.619892220780827,5.85937966080877,243,191,73.93704064747469,49,14.426542109936005,80.11695540260399,0.933206306157866,434,1.265625,8.68,21.509562177853,87.51557637097865,Tamil Nadu,921500,18430.0,17150,6.547335885162294,Very High (>$5),0.44744056425364903,Low,-0.0567138474558148
City-2156,24.71046023395997,-15.986947527540098,6.315233514351709,20.38557262289075,6.424184309877028,252,195,74.85214724867001,58,14.529954280599217,80.80667882529326,0.98579577716496,447,1.2857142857142858,7.576271186440678,23.59811169133917,75.38272387618409,Tamil Nadu,1008500,20170.0,20300,6.0535937240466735,Very High (>$5),0.8679097176591676,Very High,-0.05140104372647246
City-2157,25.78730272084844,-14.52225526119124,6.451875690068119,21.737350797819097,6.217587290548454,248,180,73.38974892765594,48,13.225912603687418,78.32473254979911,0.9159087189188504,428,1.3701657458563536,8.73469387755102,22.12957984641491,75.1438466798609,Maharashtra,902000,18040.0,16800,6.542303116576305,Very High (>$5),0.3129112578744979,Very Low,-0.05666373875663184
City-2158,25.57261234941737,-16.449890417692306,6.18478909102414,21.35009596098655,5.566224481731691,275,195,73.79161365022014,55,13.68212377323459,78.63995296744166,0.9525618757452626,470,1.403061224489796,8.392857142857142,25.2191211737325,74.88183235698884,Tamil Nadu,1007500,20150.0,19250,6.37745976048438,Very High (>$5),0.6148487707500444,High,-0.05497875969163705
